"Notes"	"2013 CBSA"	"2013 CBSA Code"	"ICD 113 Groups"	"ICD 113 Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Tampa-St. Petersburg-Clearwater, FL"	"45300"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	22	2871972	0.766024181
	"Tampa-St. Petersburg-Clearwater, FL"	"45300"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	17	2915715	0.583047383 (Unreliable)
	"Tampa-St. Petersburg-Clearwater, FL"	"45300"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	18	2971086	0.605839077 (Unreliable)
	"Tampa-St. Petersburg-Clearwater, FL"	"45300"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	18	3032171	0.593634066 (Unreliable)
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	10	618371	1.617152163 (Unreliable)
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	17	618203	2.749905775 (Unreliable)
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	11	619037	1.776953559 (Unreliable)
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	618721	Suppressed
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	10	619006	1.615493226 (Unreliable)
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	618181	Suppressed
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	616819	Suppressed
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	10	614581	1.627124822 (Unreliable)
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	16	613567	2.607702174 (Unreliable)
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	611964	Suppressed
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	610734	Suppressed
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	11	610001	1.803275732 (Unreliable)
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	609337	Suppressed
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	10	608196	1.644206802 (Unreliable)
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	607728	Suppressed
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	606698	Suppressed
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	605579	Suppressed
	"Toledo, OH"	"45780"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	605221	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	348435	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	350761	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	353816	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	355935	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	358724	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	361248	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	362015	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	362840	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	363088	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	364119	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	365388	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	366513	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	368044	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	370087	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	371506	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	371688	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	371199	Suppressed
	"Trenton, NJ"	"45940"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	371023	Suppressed
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	19	828905	2.292180648 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	16	843746	1.896305286 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	22	859280	2.560283028
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	16	874267	1.830104533 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	16	885893	1.806087191 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	18	901342	1.997022218 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	21	920298	2.281869568
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	17	940930	1.806723136 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	12	955869	1.255402152 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	12	967778	1.239953791 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	975580	Suppressed
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	15	980263	1.530201589 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	12	987816	1.214801137 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	16	992490	1.612106923 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	15	996634	1.505066052 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	13	1003157	1.295908816 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	14	1008205	1.388606484 (Unreliable)
	"Tucson, AZ"	"46060"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	19	1016206	1.869699648 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	854631	Suppressed
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	16	859532	1.861478107 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	12	867602	1.383122676 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	12	874844	1.371673121 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	13	877577	1.481351494 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	13	878004	1.480631068 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	882861	Suppressed
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	13	894011	1.454120811 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	906441	Suppressed
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	11	916525	1.200185483 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	16	929824	1.720755756 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	937478	Suppressed
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	945936	Suppressed
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	13	952978	1.364144818 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	10	962553	1.038903832 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	15	969821	1.546677170 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	19	980459	1.937867876 (Unreliable)
	"Tulsa, OK"	"46140"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	987201	Suppressed
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	21	878906	2.389334013
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	28	876156	3.195777921
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	16	882755	1.812507434 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	15	890473	1.684498014 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	21	894311	2.348176417
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	14	907997	1.541855315 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	13	918181	1.415842846 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	17	926954	1.833963713 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	20	925335	2.161379392
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	16	933680	1.713649216 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	15	943177	1.590369570 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	953207	Suppressed
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	14	966279	1.448856904 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	13	975909	1.332091414 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	16	984730	1.624810862 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	16	988586	1.618473254 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	15	993166	1.510321537 (Unreliable)
	"Urban Honolulu, HI"	"46520"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	992605	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	299874	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	299896	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	298521	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	298049	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	298323	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	298986	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	298574	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	298258	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	298831	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	298886	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	299000	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	299397	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	298907	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	298588	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	297922	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	296815	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	294949	Suppressed
	"Utica-Rome, NY"	"46540"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	293803	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	387657	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	394542	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	404209	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	408226	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	408409	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	409301	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	408181	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	408402	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	408243	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	408972	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	410290	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	413344	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	416486	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	419881	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	423972	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	429601	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	434321	Suppressed
	"Vallejo-Fairfield, CA"	"46700"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	440207	Suppressed
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	40	1568344	2.550460868
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	32	1580057	2.025243393
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	26	1593489	1.631639754
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	21	1608368	1.305671339
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	21	1616332	1.299238028
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	24	1642657	1.461047559
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	16	1649013	0.970277372 (Unreliable)
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	20	1665757	1.200655318
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	24	1663563	1.442686571
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	25	1662528	1.503734072
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	29	1668443	1.738147482
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	17	1676822	1.013822576 (Unreliable)
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	16	1686878	0.948497757 (Unreliable)
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	26	1698219	1.531015729
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	21	1706348	1.230698545
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	28	1717186	1.630574673
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	18	1723468	1.044405814 (Unreliable)
	"Virginia Beach-Norfolk-Newport News, VA-NC"	"47260"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	25	1726907	1.447674947
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	364708	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	368021	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	373171	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	379568	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	388743	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	398226	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	407970	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	414921	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	422140	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	429283	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	436987	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	11	442179	2.487680329 (Unreliable)
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	447384	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	450701	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	453354	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	456115	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	458238	Suppressed
	"Visalia-Porterville, CA"	"47300"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	460437	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	230120	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	232093	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	233379	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	234661	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	236830	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	239419	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	240784	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	242397	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	244453	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	246735	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	249441	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	252772	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	255615	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	256939	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	258633	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	260155	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	262361	Suppressed
	"Waco, TX"	"47380"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	265207	Suppressed
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	68	4763645	1.427478328
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	66	4837428	1.364361392
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	57	4970350	1.146800527
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	65	5055829	1.285644748
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	54	5124633	1.053733994
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	65	5199870	1.250031251
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	50	5273577	0.948123067
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	43	5318889	0.808439507
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	49	5372905	0.911983368
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	45	5445083	0.826433683
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	51	5547895	0.919267578
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	50	5636232	0.887117493
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	51	5777111	0.882794185
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	51	5870500	0.868750532
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	54	5957037	0.906490928
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	48	6020777	0.797239293
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	58	6078469	0.954187642
	"Washington-Arlington-Alexandria, DC-VA-MD-WV"	"47900"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	47	6131977	0.766473847
